OTUID,KO_ID,Domain,Phylum,Class,Order,Family,Genus,Species
CDS_18742,K07107,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18745,K00955,Bacteria,Actinobacteria_<phylum>,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium_indicum
CDS_18746,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18748,K02945,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,Dyadobacter_alkalitolerans
CDS_18749,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18752,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18754,K01733,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18757,K03924,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18758,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18759,K03274,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18760,K02274,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_akiainvivens
CDS_18762,<NA>,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis
CDS_18770,<NA>,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_sp._CF080
CDS_18773,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18777,<NA>,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis
CDS_18779,K07302,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18782,K03750,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18783,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18785,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Aureispira,Aureispira_sp._CCB-QB1
CDS_18786,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18787,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18797,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18800,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_18804,K01847,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_columnare
CDS_18805,K01784,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Asinibacterium,Asinibacterium_sp._OR43
CDS_18806,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18807,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavihumibacter,Flavihumibacter_petaseus
CDS_18819,K06147,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Cyanobium,Cyanobium_gracile,<NA>
CDS_18822,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18823,<NA>,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas_macleodii
CDS_18824,<NA>,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis
CDS_18828,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18834,K02035,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_18836,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Haliscomenobacter_hydrossis
CDS_18837,<NA>,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter_norwichensis
CDS_18840,K07126,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium_sulfonivorans
CDS_18843,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18845,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_18846,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_18851,K11785,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18853,K02933,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rhodopirellula,Rhodopirellula_baltica
CDS_18866,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18869,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18871,<NA>,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus_marincola
CDS_18873,K00241,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18874,K00239,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18875,<NA>,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Fibrisoma,Fibrisoma_limi
CDS_18876,<NA>,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,Paludibacter_propionicigenes
CDS_18877,K03593,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_18878,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_18886,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18887,<NA>,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis
CDS_18888,<NA>,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella_blandensis
CDS_18890,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18893,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18897,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18899,K00138,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter_lipolyticus
CDS_18902,K02033,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_clausii
CDS_18903,<NA>,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter_sp._1_2014MBL_MicDiv
CDS_18904,<NA>,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga_sp._Hel_I_12
CDS_18908,<NA>,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer_sp._CCB-MM1
CDS_18910,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_persica
CDS_18915,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18916,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_18921,K03924,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_daejeonense
CDS_18925,K01425,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18926,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18928,<NA>,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_psychrophilum
CDS_18929,K12340,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus_sanguinis
CDS_18930,K02469,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter_norwichensis
CDS_18932,K00525,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18933,K00281,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia_coli
CDS_18935,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18936,<NA>,Bacteria,Cyanobacteria,Oscillatoriales,Oscillatoriaceae,Lyngbya,Lyngbya_confervoides,<NA>
CDS_18938,K01689,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18939,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18945,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18946,K00854,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga_geojensis
CDS_18947,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18953,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18954,K02004,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,Dyadobacter_beijingensis
CDS_18966,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Cyanobium,Cyanobium_gracile,<NA>
CDS_18967,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18968,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18969,<NA>,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_daejeonense
CDS_18970,K00428,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,Emticicia_oligotrophica
CDS_18971,K08963,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18972,K11755,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18980,K02601,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._BL107,<NA>
CDS_18983,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18985,K07658,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Haliscomenobacter_hydrossis
CDS_18987,K01754,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium_yanoikuyae
CDS_18994,K02195,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_18996,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_18998,<NA>,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rhodonellum,Rhodonellum_psychrophilum
CDS_18999,K06911,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium_hispalense
CDS_19001,K06207,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina_atlantica
CDS_19003,K18928,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,Emticicia_oligotrophica
CDS_19005,K01173,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_19007,<NA>,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,Chondromyces_crocatus
CDS_19010,<NA>,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flagellimonas,Flagellimonas_sp._DK169
CDS_19011,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Haliscomenobacter_hydrossis
CDS_19013,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19015,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19018,<NA>,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas_changbaiensis
CDS_19020,K00184,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_19021,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_19027,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_19028,K03789,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis
CDS_19032,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19033,<NA>,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Runella,Runella_limosa
CDS_19034,K08974,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19036,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19038,<NA>,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis
CDS_19039,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19043,K04751,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Azospirillum_brasilense
CDS_19044,K01915,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis_macrogoltabida
CDS_19045,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19048,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_19049,K00962,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Rhodobacter_sphaeroides
CDS_19051,K09970,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Endozoicomonas,Endozoicomonas_ascidiicola
CDS_19052,K02970,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_elkanii
CDS_19054,K07302,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus_mannitolivorans
CDS_19062,K11991,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_19064,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Haliscomenobacter_hydrossis
CDS_19067,K01923,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_diazoefficiens
CDS_19069,K00847,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis
CDS_19072,K03639,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Haliscomenobacter_hydrossis
CDS_19075,<NA>,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter_algicola
CDS_19078,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_persica
CDS_19081,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_19085,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19086,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_19091,<NA>,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis
CDS_19094,<NA>,Bacteria,Cyanobacteria,Synechococcales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya_valderiana,<NA>
CDS_19096,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_19100,K03704,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter_manganoxydans
CDS_19101,K00348,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis
CDS_19103,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Haliscomenobacter_hydrossis
CDS_19109,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19112,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19114,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19116,<NA>,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,Sulfitobacter_geojensis
CDS_19117,K06991,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_syringae_group
CDS_19127,K07304,Bacteria,Actinobacteria_<phylum>,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis_baichengensis
CDS_19132,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_persica
CDS_19139,<NA>,Bacteria,Cyanobacteria,Synechococcales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya_valderiana,<NA>
CDS_19141,<NA>,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,Gelidibacter_mesophilus
CDS_19144,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19145,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Haliscomenobacter_hydrossis
CDS_19146,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Aureispira,Aureispira_sp._CCB-QB1
CDS_19147,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CB0101,<NA>
CDS_19149,<NA>,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium_kwangjuense
CDS_19159,<NA>,Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_sp._CC9605,<NA>
CDS_19164,K01130,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma_luteum
CDS_19166,<NA>,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus_marincola
CDS_19168,K03424,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19170,<NA>,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Oleiphilus_sp._HI0117
CDS_19172,K09970,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,Celeribacter_marinus
CDS_19173,K03798,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia_coli
CDS_19182,<NA>,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,Ruegeria_lacuscaerulensis
CDS_19183,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19185,K07259,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Haliscomenobacter_hydrossis
CDS_19190,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_19194,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_cohaerens
CDS_19195,K00928,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19199,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19202,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_persica
CDS_19208,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19209,<NA>,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium_koreense
CDS_19214,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19215,<NA>,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia_cepacia_complex
CDS_19217,<NA>,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter_xiamenensis
CDS_19219,<NA>,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis,Plesiocystis_pacifica
CDS_19223,<NA>,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus_machipongonensis
