CDS_ID	length_bps
CDS_42375	507
CDS_42376	396
CDS_42378	198
CDS_42385	258
CDS_42392	411
CDS_42393	258
CDS_42395	462
CDS_42396	408
CDS_42400	384
CDS_42402	201
CDS_42406	417
CDS_42407	234
CDS_42415	381
CDS_42416	201
CDS_42424	588
CDS_42425	540
CDS_42427	330
CDS_42429	339
CDS_42430	465
CDS_42432	435
CDS_42433	417
CDS_42437	930
CDS_42445	456
CDS_42450	684
CDS_42451	459
CDS_42452	228
CDS_42453	621
CDS_42454	771
CDS_42455	522
CDS_42456	228
CDS_42457	642
CDS_42458	309
CDS_42459	309
CDS_42460	291
CDS_42461	231
CDS_42462	258
CDS_42465	318
CDS_42467	216
CDS_42468	288
CDS_42471	204
CDS_42477	207
CDS_42480	249
CDS_42481	198
CDS_42487	702
CDS_42489	219
CDS_42490	114
CDS_42491	111
CDS_42492	429
CDS_42493	222
CDS_42496	279
CDS_42500	264
CDS_42501	282
CDS_42502	279
CDS_42507	408
CDS_42509	477
CDS_42514	183
CDS_42515	408
CDS_42516	213
CDS_42517	375
CDS_42519	255
CDS_42526	237
CDS_42529	318
CDS_42532	867
CDS_42533	357
CDS_42534	204
CDS_42535	150
CDS_42537	243
CDS_42538	273
CDS_42540	300
CDS_42545	378
CDS_42546	228
CDS_42548	528
CDS_42551	480
CDS_42555	393
CDS_42556	246
CDS_42558	411
CDS_42563	219
CDS_42565	420
CDS_42567	357
CDS_42568	309
CDS_42570	228
CDS_42574	222
CDS_42575	294
CDS_42577	282
CDS_42578	261
CDS_42579	216
CDS_42583	465
CDS_42588	156
CDS_42589	447
CDS_42590	225
CDS_42593	252
CDS_42594	516
CDS_42597	339
CDS_42600	345
CDS_42602	426
CDS_42605	93
CDS_42606	231
CDS_42607	549
CDS_42608	213
CDS_42610	162
CDS_42612	162
CDS_42614	180
CDS_42618	222
CDS_42625	597
CDS_42626	135
CDS_42627	300
CDS_42632	510
CDS_42633	231
CDS_42636	210
CDS_42642	462
CDS_42647	249
CDS_42648	417
CDS_42650	243
CDS_42651	426
CDS_42652	741
CDS_42655	441
CDS_42657	507
CDS_42658	723
CDS_42662	561
CDS_42663	339
CDS_42664	243
CDS_42674	615
CDS_42675	441
CDS_42676	258
CDS_42678	1449
CDS_42679	318
CDS_42680	654
CDS_42687	276
CDS_42688	264
CDS_42690	210
CDS_42691	321
CDS_42694	261
CDS_42697	249
CDS_42699	252
CDS_42700	261
CDS_42701	189
CDS_42704	2328
CDS_42705	159
CDS_42706	675
CDS_42707	531
CDS_42712	618
CDS_42715	510
CDS_42716	336
CDS_42717	477
CDS_42733	246
CDS_42735	216
CDS_42737	513
CDS_42740	219
CDS_42741	369
CDS_42743	90
CDS_42744	327
CDS_42745	201
CDS_42751	288
CDS_42754	432
CDS_42758	294
CDS_42759	228
CDS_42768	366
CDS_42770	264
CDS_42774	159
CDS_42775	315
CDS_42778	207
CDS_42782	201
CDS_42783	978
CDS_42784	822
CDS_42785	441
CDS_42787	216
CDS_42788	207
CDS_42789	306
CDS_42802	210
CDS_42806	792
CDS_42807	237
CDS_42808	207
CDS_42815	237
CDS_42817	255
CDS_42823	255
CDS_42824	657
CDS_42828	210
CDS_42829	237
CDS_42830	309
CDS_42831	261
CDS_42832	294
CDS_42836	201
CDS_42837	186
CDS_42838	357
CDS_42839	294
CDS_42840	618
CDS_42849	639
CDS_42850	231
CDS_42851	426
CDS_42854	249
CDS_42855	339
CDS_42861	699
CDS_42865	216
CDS_42866	279
CDS_42871	921
CDS_42872	219
CDS_42874	330
CDS_42876	231
CDS_42877	369
CDS_42878	498
CDS_42879	801
CDS_42880	450
CDS_42884	387
CDS_42885	405
CDS_42889	216
CDS_42890	231
CDS_42892	321
CDS_42893	804
CDS_42894	303
CDS_42895	129
CDS_42896	288
CDS_42897	234
CDS_42899	396
CDS_42902	534
CDS_42905	393
CDS_42910	387
CDS_42911	459
CDS_42912	498
CDS_42917	426
CDS_42920	327
CDS_42922	1125
CDS_42926	216
CDS_42929	213
CDS_42930	258
CDS_42931	390
CDS_42932	246
CDS_42936	294
CDS_42937	357
CDS_42938	234
CDS_42941	285
CDS_42942	405
CDS_42944	198
CDS_42945	294
CDS_42950	201
CDS_42951	549
CDS_42952	186
CDS_42953	303
CDS_42954	357
CDS_42958	294
CDS_42959	258
CDS_42968	210
CDS_42969	231
CDS_42970	462
CDS_42973	555
CDS_42974	312
CDS_42977	225
CDS_42979	414
CDS_42983	303
CDS_42984	339
CDS_42985	795
CDS_42986	207
CDS_42987	258
CDS_42991	321
CDS_42992	276
CDS_42993	225
CDS_42996	420
CDS_42998	408
CDS_42999	489
CDS_43000	240
CDS_43008	249
CDS_43010	303
CDS_43012	405
CDS_43021	219
CDS_43024	204
CDS_43026	414
CDS_43027	390
CDS_43028	255
CDS_43035	213
CDS_43036	216
CDS_43038	261
CDS_43039	213
CDS_43040	291
CDS_43041	279
CDS_43042	327
CDS_43043	240
CDS_43044	246
CDS_43048	246
CDS_43053	639
CDS_43054	330
CDS_43055	204
CDS_43056	501
CDS_43059	216
CDS_43063	450
CDS_43064	276
CDS_43065	471
CDS_43072	312
CDS_43076	240
CDS_43080	291
CDS_43081	231
CDS_43085	264
CDS_43086	324
CDS_43089	270
CDS_43090	216
CDS_43092	237
CDS_43097	339
CDS_43099	231
CDS_43102	279
CDS_43103	549
CDS_43107	228
CDS_43109	573
CDS_43110	225
CDS_43116	339
CDS_43118	423
CDS_43119	135
CDS_43122	273
CDS_43124	261
CDS_43135	351
CDS_43136	474
CDS_43139	243
CDS_43140	198
CDS_43141	252
CDS_43142	462
CDS_43146	201
CDS_43149	237
CDS_43157	396
CDS_43159	264
CDS_43167	414
CDS_43176	264
CDS_43177	261
CDS_43179	783
CDS_43180	213
CDS_43183	858
CDS_43184	450
CDS_43185	507
CDS_43191	135
CDS_43198	567
CDS_43204	675
CDS_43205	318
CDS_43206	537
CDS_43207	456
CDS_43208	1380
CDS_43212	213
CDS_43213	378
CDS_43214	384
CDS_43218	735
CDS_43227	330
CDS_43228	258
CDS_43229	549
CDS_43231	234
CDS_43232	279
CDS_43236	522
CDS_43243	432
CDS_43264	321
CDS_43265	306
CDS_43273	492
CDS_43276	246
CDS_43277	1083
CDS_43278	546
CDS_43281	360
CDS_43283	552
CDS_43288	315
CDS_43293	252
CDS_43294	270
CDS_43295	654
CDS_43296	291
CDS_43301	255
CDS_43302	99
CDS_43303	303
CDS_43305	318
CDS_43308	276
CDS_43310	357
CDS_43311	162
CDS_43313	252
CDS_43315	381
CDS_43316	120
CDS_43324	336
CDS_43325	363
CDS_43326	378
CDS_43334	414
CDS_43339	165
CDS_43347	870
CDS_43348	501
CDS_43349	711
CDS_43350	264
CDS_43351	1017
CDS_43352	453
CDS_43353	390
CDS_43354	252
CDS_43356	246
CDS_43359	153
CDS_43360	171
CDS_43361	249
CDS_43365	249
CDS_43369	246
CDS_43372	276
CDS_43373	237
CDS_43374	267
CDS_43377	366
CDS_43378	204
CDS_43380	243
CDS_43381	216
CDS_43382	234
CDS_43383	363
CDS_43384	291
CDS_43386	297
CDS_43387	270
CDS_43389	237
CDS_43391	384
CDS_43392	213
CDS_43395	303
CDS_43398	240
CDS_43399	357
CDS_43400	261
CDS_43401	216
CDS_43405	207
CDS_43406	78
CDS_43408	204
CDS_43411	189
CDS_43412	249
CDS_43413	144
CDS_43414	348
CDS_43419	219
CDS_43423	210
CDS_43426	237
CDS_43429	204
CDS_43430	282
CDS_43431	153
CDS_43433	309
CDS_43434	213
CDS_43439	255
CDS_43444	321
CDS_43448	312
CDS_43451	300
CDS_43460	630
CDS_43469	561
CDS_43471	1218
CDS_43472	201
CDS_43473	285
CDS_43474	174
CDS_43475	1251
CDS_43478	315
CDS_43479	447
CDS_43480	714
CDS_43493	315
CDS_43497	1092
CDS_43499	282
CDS_43500	1062
CDS_43501	789
CDS_43503	864
CDS_43507	1074
CDS_43511	420
CDS_43515	234
CDS_43520	123
CDS_43521	810
CDS_43522	1092
CDS_43528	726
CDS_43529	264
CDS_43531	378
CDS_43532	366
CDS_43534	771
CDS_43535	978
CDS_43541	102
CDS_43542	294
CDS_43554	318
CDS_43555	396
CDS_43558	669
CDS_43559	201
CDS_43562	189
CDS_43563	714
CDS_43570	264
CDS_43573	240
CDS_43578	255
CDS_43581	333
CDS_43588	93
CDS_43589	339
CDS_43590	303
CDS_43591	252
CDS_43592	204
CDS_43593	282
CDS_43594	285
CDS_43595	330
CDS_43597	789
CDS_43598	564
CDS_43601	348
CDS_43602	390
CDS_43603	315
CDS_43604	333
CDS_43606	813
CDS_43610	330
CDS_43611	255
CDS_43612	354
CDS_43613	438
CDS_43615	291
CDS_43616	558
CDS_43620	264
CDS_43622	135
CDS_43624	303
CDS_43625	474
CDS_43626	246
CDS_43627	183
CDS_43628	243
CDS_43631	216
CDS_43633	357
CDS_43635	762
CDS_43637	837
CDS_43642	1125
CDS_43650	207
CDS_43652	408
CDS_43653	444
CDS_43659	528
CDS_43663	309
CDS_43665	564
CDS_43674	279
CDS_43675	207
CDS_43676	306
CDS_43678	453
CDS_43686	225
CDS_43689	417
CDS_43691	228
CDS_43696	207
CDS_43698	210
CDS_43708	285
CDS_43712	189
CDS_43714	213
CDS_43715	264
CDS_43716	222
CDS_43720	561
CDS_43722	231
CDS_43724	234
CDS_43728	207
CDS_43736	240
CDS_43738	258
CDS_43740	321
CDS_43741	165
CDS_43744	273
CDS_43746	231
CDS_43748	510
CDS_43750	855
CDS_43751	213
CDS_43754	198
CDS_43755	111
CDS_43756	126
CDS_43759	204
CDS_43760	495
CDS_43761	201
CDS_43762	195
CDS_43766	315
CDS_43767	432
CDS_43768	639
CDS_43772	390
CDS_43774	588
CDS_43781	600
CDS_43785	489
CDS_43788	750
CDS_43793	183
CDS_43795	213
CDS_43797	201
CDS_43798	825
CDS_43799	318
CDS_43800	219
CDS_43802	327
CDS_43803	357
CDS_43808	681
CDS_43809	183
CDS_43815	273
CDS_43816	273
CDS_43817	201
CDS_43818	390
CDS_43819	273
CDS_43820	219
CDS_43823	744
CDS_43826	225
CDS_43828	384
CDS_43830	201
CDS_43832	261
CDS_43833	207
CDS_43835	333
CDS_43838	270
CDS_43841	768
CDS_43842	222
CDS_43846	249
CDS_43848	417
CDS_43851	249
CDS_43852	492
CDS_43856	216
CDS_43862	423
CDS_43864	258
CDS_43865	282
CDS_43869	453
CDS_43877	231
CDS_43882	207
CDS_43890	294
CDS_43899	459
CDS_43900	285
CDS_43902	201
CDS_43904	675
CDS_43907	204
CDS_43910	246
CDS_43913	276
CDS_43914	417
CDS_43916	273
CDS_43922	384
CDS_43924	468
CDS_43925	420
CDS_43927	234
CDS_43928	219
CDS_43930	384
CDS_43931	219
CDS_43932	513
CDS_43934	204
CDS_43939	261
CDS_43940	315
CDS_43941	264
CDS_43943	210
CDS_43944	330
CDS_43948	948
CDS_43949	1002
CDS_43957	873
CDS_43958	261
CDS_43959	1152
CDS_43965	1143
CDS_43968	624
CDS_43969	933
CDS_43971	594
CDS_43972	192
CDS_43974	690
CDS_43975	1623
CDS_43976	696
CDS_43977	252
CDS_43978	156
CDS_43980	441
CDS_43994	732
CDS_43996	582
CDS_43997	408
CDS_43998	399
CDS_43999	660
CDS_44001	399
CDS_44002	384
CDS_44007	558
CDS_44010	357
CDS_44012	888
CDS_44015	171
CDS_44021	279
CDS_44022	237
CDS_44023	222
CDS_44024	1458
CDS_44025	258
CDS_44026	942
CDS_44027	342
CDS_44037	120
CDS_44038	471
CDS_44047	486
CDS_44048	831
CDS_44059	960
CDS_44060	426
CDS_44063	954
CDS_44064	495
CDS_44071	147
CDS_44072	339
CDS_44073	747
CDS_44074	759
CDS_44076	291
CDS_44083	573
CDS_44085	501
CDS_44090	915
CDS_44093	384
CDS_44097	1203
CDS_44101	222
CDS_44102	183
CDS_44107	75
CDS_44108	675
CDS_44111	291
CDS_44114	531
CDS_44116	309
CDS_44118	258
CDS_44119	150
CDS_44125	330
CDS_44126	738
CDS_44131	318
CDS_44135	342
CDS_44139	246
CDS_44144	339
CDS_44145	195
CDS_44146	393
CDS_44148	1095
CDS_44150	648
CDS_44151	375
CDS_44154	432
CDS_44160	573
CDS_44162	477
CDS_44163	243
CDS_44165	225
CDS_44166	180
CDS_44172	141
CDS_44173	255
CDS_44178	339
CDS_44179	273
CDS_44181	276
CDS_44182	201
CDS_44183	288
CDS_44184	243
CDS_44185	213
CDS_44188	516
CDS_44189	351
CDS_44196	1161
CDS_44198	879
CDS_44199	102
CDS_44205	141
CDS_44217	612
CDS_44218	2160
CDS_44220	1275
CDS_44221	1386
CDS_44223	1014
CDS_44224	606
CDS_44226	558
CDS_44227	558
CDS_44229	606
CDS_44239	996
CDS_44243	579
CDS_44246	912
CDS_44247	903
CDS_44250	204
CDS_44252	207
CDS_44256	315
CDS_44257	192
CDS_44259	225
CDS_44264	222
CDS_44266	210
CDS_44267	249
CDS_44268	291
CDS_44273	174
CDS_44274	153
CDS_44277	288
CDS_44278	255
CDS_44281	210
CDS_44285	258
CDS_44287	228
CDS_44289	246
CDS_44296	231
CDS_44300	384
CDS_44304	579
CDS_44307	432
CDS_44310	324
CDS_44314	1026
CDS_44322	279
CDS_44328	747
CDS_44330	1425
CDS_44331	627
CDS_44332	390
CDS_44334	213
CDS_44335	393
CDS_44337	411
CDS_44344	327
CDS_44345	636
CDS_44346	234
CDS_44347	759
CDS_44356	285
CDS_44358	483
CDS_44361	285
CDS_44362	525
CDS_44365	225
CDS_44366	417
CDS_44367	510
CDS_44369	132
CDS_44370	267
CDS_44371	531
CDS_44374	240
CDS_44384	384
CDS_44385	423
CDS_44393	510
CDS_44397	255
CDS_44399	936
CDS_44401	993
CDS_44402	114
CDS_44404	408
CDS_44406	447
CDS_44407	198
CDS_44410	321
CDS_44412	483
CDS_44422	702
CDS_44423	120
CDS_44424	1299
CDS_44428	693
CDS_44429	597
CDS_44440	1536
CDS_44441	417
CDS_44452	546
CDS_44453	381
CDS_44454	132
CDS_44455	744
CDS_44457	84
CDS_44458	984
CDS_44459	423
CDS_44460	396
CDS_44462	255
CDS_44466	441
CDS_44467	321
CDS_44468	801
CDS_44470	474
CDS_44471	408
CDS_44474	138
CDS_44483	582
CDS_44484	480
CDS_44485	264
CDS_44489	156
CDS_44491	1101
CDS_44492	873
CDS_44497	507
CDS_44501	375
CDS_44502	165
CDS_44503	543
CDS_44504	450
CDS_44505	201
CDS_44510	1338
CDS_44515	429
CDS_44516	363
CDS_44519	480
CDS_44520	414
CDS_44527	408
CDS_44530	744
CDS_44534	300
CDS_44536	378
CDS_44537	222
CDS_44538	93
CDS_44539	558
CDS_44540	414
CDS_44549	483
CDS_44551	2115
CDS_44552	381
CDS_44562	678
CDS_44567	810
CDS_44569	201
CDS_44573	519
CDS_44576	417
CDS_44577	837
CDS_44578	318
CDS_44579	432
CDS_44582	99
CDS_44583	306
CDS_44584	393
CDS_44585	231
CDS_44586	1056
CDS_44590	540
CDS_44591	264
CDS_44593	288
CDS_44594	306
CDS_44596	219
CDS_44600	276
CDS_44602	531
CDS_44603	747
CDS_44605	279
CDS_44616	219
CDS_44617	255
CDS_44621	471
CDS_44623	429
CDS_44626	324
CDS_44627	285
CDS_44628	225
CDS_44630	234
CDS_44632	234
CDS_44633	351
CDS_44634	210
CDS_44635	390
CDS_44636	273
CDS_44639	477
CDS_44640	201
CDS_44643	210
CDS_44644	924
CDS_44645	759
CDS_44646	309
CDS_44647	246
CDS_44650	414
CDS_44655	141
CDS_44658	351
CDS_44659	717
CDS_44663	255
CDS_44666	819
CDS_44667	207
CDS_44668	237
CDS_44670	387
CDS_44671	402
CDS_44672	300
CDS_44674	309
CDS_44676	597
CDS_44677	603
CDS_44685	372
CDS_44686	210
CDS_44687	345
CDS_44689	396
CDS_44691	225
CDS_44692	321
CDS_44694	360
CDS_44697	384
CDS_44698	141
CDS_44699	342
CDS_44701	423
CDS_44703	375
CDS_44708	627
CDS_44713	246
CDS_44714	282
CDS_44715	459
CDS_44716	504
CDS_44717	183
CDS_44718	291
CDS_44719	222
CDS_44720	267
CDS_44721	123
CDS_44729	426
CDS_44733	198
CDS_44736	510
CDS_44737	294
CDS_44739	348
CDS_44744	285
CDS_44745	480
CDS_44748	495
CDS_44750	324
CDS_44751	453
CDS_44752	318
CDS_44758	285
CDS_44763	246
CDS_44768	201
CDS_44770	297
CDS_44771	144
CDS_44781	369
CDS_44782	333
CDS_44783	252
CDS_44784	513
CDS_44785	204
CDS_44789	732
CDS_44790	270
CDS_44791	225
CDS_44792	372
CDS_44795	153
CDS_44798	315
CDS_44805	309
CDS_44812	210
CDS_44813	546
CDS_44815	486
CDS_44816	192
CDS_44817	231
CDS_44818	210
CDS_44819	204
CDS_44820	417
CDS_44829	345
CDS_44831	276
CDS_44832	423
CDS_44837	210
CDS_44838	375
CDS_44840	330
CDS_44842	228
CDS_44845	243
CDS_44850	417
CDS_44851	378
CDS_44852	468
CDS_44853	303
CDS_44854	237
CDS_44855	270
CDS_44857	330
CDS_44860	300
CDS_44861	489
CDS_44864	522
CDS_44866	324
CDS_44867	225
CDS_44873	366
CDS_44880	282
CDS_44882	345
CDS_44888	138
CDS_44889	273
CDS_44890	330
CDS_44891	243
CDS_44892	210
CDS_44896	207
CDS_44898	522
CDS_44899	549
CDS_44900	504
CDS_44903	252
CDS_44907	336
CDS_44913	588
CDS_44916	297
CDS_44917	177
CDS_44919	237
CDS_44920	135
CDS_44925	468
CDS_44926	126
CDS_44927	225
CDS_44930	528
CDS_44932	405
CDS_44933	459
CDS_44937	489
CDS_44940	417
CDS_44941	522
CDS_44942	378
CDS_44943	303
CDS_44948	258
CDS_44949	246
CDS_44950	480
CDS_44952	303
CDS_44955	123
CDS_44956	480
CDS_44958	285
CDS_44960	411
CDS_44964	903
CDS_44967	237
CDS_44973	696
CDS_44974	381
CDS_44975	204
CDS_44978	846
CDS_44979	714
CDS_44984	327
CDS_44985	99
CDS_44987	207
CDS_44988	477
CDS_44990	282
CDS_44991	219
CDS_44993	414
CDS_44994	213
CDS_44998	519
CDS_45005	510
CDS_45006	249
CDS_45008	384
CDS_45009	195
CDS_45010	108
CDS_45011	366
CDS_45012	462
CDS_45015	228
CDS_45017	309
CDS_45019	204
CDS_45022	276
CDS_45025	942
CDS_45031	336
CDS_45032	597
CDS_45033	456
CDS_45036	369
CDS_45041	195
CDS_45042	168
CDS_45047	312
CDS_45048	369
CDS_45051	540
CDS_45052	186
CDS_45053	324
CDS_45056	312
CDS_45057	219
CDS_45058	342
CDS_45060	456
CDS_45061	306
CDS_45063	177
CDS_45065	372
CDS_45066	609
CDS_45067	192
CDS_45072	402
CDS_45086	570
CDS_45087	330
CDS_45090	252
CDS_45092	132
CDS_45100	366
CDS_45102	171
CDS_45103	375
CDS_45109	1353
CDS_45110	294
CDS_45111	255
CDS_45112	201
CDS_45119	327
CDS_45125	216
CDS_45127	969
CDS_45129	465
CDS_45133	288
CDS_45134	687
CDS_45135	198
CDS_45139	273
CDS_45141	96
CDS_45144	972
CDS_45147	393
CDS_45148	1320
CDS_45149	141
CDS_45154	318
CDS_45158	216
CDS_45165	783
CDS_45169	366
CDS_45170	423
CDS_45172	387
CDS_45174	369
CDS_45175	243
CDS_45177	402
CDS_45178	429
CDS_45180	201
CDS_45181	246
CDS_45182	243
CDS_45183	216
CDS_45184	210
CDS_45185	225
CDS_45187	324
CDS_45188	270
CDS_45189	315
CDS_45199	198
CDS_45200	258
CDS_45205	366
CDS_45217	834
CDS_45218	312
CDS_45220	564
CDS_45225	225
CDS_45226	252
CDS_45231	207
CDS_45232	204
CDS_45234	453
CDS_45236	336
CDS_45237	297
CDS_45238	234
CDS_45239	222
CDS_45240	366
CDS_45241	345
CDS_45244	231
CDS_45245	453
CDS_45249	216
CDS_45250	381
CDS_45253	528
CDS_45255	234
CDS_45259	219
CDS_45262	312
CDS_45266	282
CDS_45268	87
CDS_45269	276
CDS_45272	507
CDS_45273	234
CDS_45274	294
CDS_45275	408
CDS_45277	249
CDS_45278	210
CDS_45287	291
CDS_45290	225
CDS_45291	243
CDS_45294	288
CDS_45297	264
CDS_45302	156
CDS_45303	213
CDS_45305	252
CDS_45308	87
CDS_45311	126
CDS_45312	351
CDS_45316	234
CDS_45317	498
CDS_45320	312
CDS_45323	693
CDS_45325	270
CDS_45329	210
CDS_45336	600
CDS_45337	279
CDS_45342	219
CDS_45344	237
CDS_45346	261
CDS_45347	255
CDS_45348	321
CDS_45351	171
CDS_45354	210
CDS_45356	267
CDS_45357	297
CDS_45359	252
CDS_45364	207
CDS_45367	207
CDS_45372	309
CDS_45373	267
CDS_45379	267
CDS_45380	204
CDS_45381	348
CDS_45382	114
CDS_45383	387
CDS_45393	432
CDS_45396	216
CDS_45397	327
CDS_45402	231
CDS_45404	351
CDS_45410	306
CDS_45411	345
CDS_45414	501
CDS_45415	282
CDS_45426	156
CDS_45431	231
CDS_45434	240
CDS_45435	432
CDS_45436	558
CDS_45438	201
CDS_45439	276
CDS_45444	324
CDS_45446	144
CDS_45449	222
CDS_45457	303
CDS_45458	210
CDS_45460	234
CDS_45461	321
CDS_45463	240
CDS_45464	234
CDS_45466	300
CDS_45471	351
CDS_45476	306
CDS_45487	435
CDS_45488	759
CDS_45489	357
CDS_45490	474
CDS_45492	414
CDS_45498	225
CDS_45499	924
CDS_45500	615
CDS_45502	525
CDS_45505	444
CDS_45506	213
CDS_45507	312
CDS_45519	426
CDS_45531	237
CDS_45532	156
CDS_45539	282
CDS_45541	285
CDS_45542	204
CDS_45544	300
CDS_45548	264
CDS_45555	462
CDS_45557	207
CDS_45558	360
CDS_45559	321
CDS_45561	255
CDS_45564	285
CDS_45567	345
CDS_45570	255
CDS_45573	210
CDS_45574	318
CDS_45583	207
CDS_45585	300
CDS_45587	213
CDS_45593	231
CDS_45594	249
CDS_45595	237
CDS_45603	231
CDS_45605	156
CDS_45607	243
CDS_45614	231
CDS_45615	267
CDS_45616	330
CDS_45624	201
CDS_45625	222
CDS_45645	456
CDS_45655	288
CDS_45656	432
CDS_45657	270
CDS_45659	1179
CDS_45669	195
CDS_45670	957
CDS_45674	459
CDS_45675	696
CDS_45681	1677
CDS_45682	687
CDS_45684	315
CDS_45685	852
CDS_45686	690
CDS_45687	294
CDS_45690	1668
CDS_45697	804
CDS_45699	306
CDS_45700	429
CDS_45702	264
CDS_45703	1407
CDS_45714	525
CDS_45715	315
CDS_45717	492
CDS_45720	783
CDS_45726	219
CDS_45727	246
CDS_45729	336
CDS_45730	330
CDS_45733	297
CDS_45735	201
CDS_45737	216
CDS_45738	201
CDS_45743	216
CDS_45748	249
CDS_45749	195
CDS_45750	219
CDS_45751	201
CDS_45752	453
CDS_45753	351
CDS_45755	534
CDS_45756	213
CDS_45757	126
CDS_45758	111
CDS_45761	261
CDS_45766	198
CDS_45768	234
CDS_45769	243
CDS_45771	207
CDS_45773	321
CDS_45775	261
CDS_45777	261
CDS_45780	213
CDS_45783	189
CDS_45787	291
CDS_45788	411
CDS_45790	156
CDS_45796	225
CDS_45799	219
CDS_45801	189
CDS_45805	567
CDS_45806	207
CDS_45809	213
CDS_45810	210
CDS_45812	231
CDS_45814	213
CDS_45820	120
CDS_45822	240
CDS_45823	339
CDS_45824	210
CDS_45830	459
CDS_45831	465
CDS_45836	162
CDS_45840	492
CDS_45845	246
CDS_45856	459
CDS_45858	399
CDS_45860	261
CDS_45862	240
CDS_45864	402
CDS_45866	225
CDS_45868	315
CDS_45870	492
CDS_45874	384
CDS_45877	108
CDS_45879	198
CDS_45880	258
CDS_45886	333
CDS_45895	204
CDS_45898	159
CDS_45899	237
CDS_45900	126
CDS_45901	249
CDS_45902	300
CDS_45903	120
CDS_45907	213
CDS_45909	198
CDS_45911	180
CDS_45914	195
CDS_45915	432
CDS_45916	258
CDS_45917	237
CDS_45921	306
CDS_45926	1737
CDS_45930	231
CDS_45932	267
CDS_45934	201
CDS_45935	492
CDS_45937	123
CDS_45938	588
CDS_45939	324
CDS_45940	1164
CDS_45943	594
CDS_45945	213
CDS_45954	204
CDS_45955	204
CDS_45956	519
CDS_45962	426
CDS_45963	222
CDS_45964	252
CDS_45965	765
CDS_45966	528
CDS_45971	468
CDS_45979	699
CDS_45984	339
CDS_45995	444
CDS_45998	354
CDS_45999	471
CDS_46002	405
CDS_46010	534
CDS_46013	234
CDS_46014	657
CDS_46019	906
CDS_46028	231
CDS_46029	261
CDS_46039	393
CDS_46040	411
CDS_46043	327
CDS_46052	330
CDS_46053	156
CDS_46054	165
CDS_46055	270
CDS_46059	384
CDS_46060	354
CDS_46069	678
CDS_46070	258
CDS_46072	639
CDS_46074	300
CDS_46075	516
CDS_46076	384
CDS_46077	201
CDS_46083	216
CDS_46084	114
CDS_46085	201
CDS_46087	225
CDS_46092	165
CDS_46097	282
CDS_46098	273
CDS_46101	501
CDS_46102	216
CDS_46103	603
CDS_46106	903
CDS_46107	378
CDS_46111	351
CDS_46116	348
CDS_46121	474
CDS_46123	204
CDS_46124	258
CDS_46125	240
CDS_46127	129
CDS_46128	333
CDS_46129	489
CDS_46130	837
CDS_46132	219
CDS_46134	396
CDS_46135	417
CDS_46136	507
CDS_46137	666
CDS_46139	246
CDS_46141	201
CDS_46144	210
CDS_46145	282
CDS_46147	249
CDS_46149	333
CDS_46152	252
CDS_46153	282
CDS_46154	396
CDS_46155	270
CDS_46157	231
CDS_46158	249
CDS_46159	189
CDS_46162	342
CDS_46165	207
CDS_46167	213
CDS_46170	300
CDS_46174	351
CDS_46177	267
CDS_46182	243
CDS_46185	135
CDS_46187	222
CDS_46188	192
CDS_46189	519
CDS_46190	708
CDS_46191	357
CDS_46192	456
CDS_46194	399
CDS_46195	273
CDS_46196	108
CDS_46199	240
CDS_46201	324
CDS_46203	885
CDS_46205	279
CDS_46206	711
CDS_46208	468
CDS_46210	1854
CDS_46211	369
CDS_46212	522
CDS_46214	393
CDS_46216	339
CDS_46218	213
CDS_46221	312
CDS_46226	477
CDS_46229	633
CDS_46233	252
CDS_46234	825
CDS_46237	600
CDS_46240	372
CDS_46241	384
CDS_46242	624
CDS_46244	540
CDS_46245	1011
CDS_46249	165
CDS_46251	348
CDS_46254	261
CDS_46258	438
CDS_46259	351
CDS_46264	588
CDS_46265	201
CDS_46267	249
CDS_46268	111
CDS_46269	1170
CDS_46272	273
CDS_46274	378
CDS_46280	216
CDS_46281	1077
CDS_46282	177
CDS_46285	336
CDS_46287	669
CDS_46288	270
CDS_46291	492
CDS_46292	123
CDS_46293	486
CDS_46296	288
CDS_46300	213
CDS_46304	273
CDS_46305	204
CDS_46307	303
CDS_46310	210
CDS_46317	288
CDS_46319	354
CDS_46321	210
CDS_46322	249
CDS_46325	285
CDS_46329	297
CDS_46332	684
CDS_46333	345
CDS_46337	240
CDS_46349	246
CDS_46350	324
CDS_46354	204
CDS_46355	111
CDS_46356	429
CDS_46357	375
CDS_46360	144
CDS_46363	345
CDS_46365	387
CDS_46369	246
CDS_46370	384
CDS_46378	291
CDS_46379	621
CDS_46382	417
CDS_46383	579
CDS_46386	504
CDS_46393	642
CDS_46394	684
CDS_46398	342
CDS_46401	297
CDS_46403	387
CDS_46404	249
CDS_46408	234
CDS_46412	252
CDS_46414	336
CDS_46416	213
CDS_46417	264
CDS_46418	198
CDS_46427	240
CDS_46431	258
CDS_46432	273
CDS_46434	219
CDS_46448	369
CDS_46449	399
CDS_46450	216
CDS_46452	378
CDS_46454	216
CDS_46457	372
CDS_46462	270
CDS_46465	291
CDS_46468	261
CDS_46469	315
CDS_46470	225
CDS_46472	237
CDS_46478	198
CDS_46482	354
CDS_46483	543
CDS_46485	204
CDS_46486	399
CDS_46488	327
CDS_46489	495
CDS_46492	420
CDS_46494	441
CDS_46496	210
CDS_46497	222
